,PredictionString,image_id
2384,6.0 0.9942100048065186 232.28170776367188 272.880615234375 713.8693237304688 625.830078125 0.0 0.5659341812133789 398.9676208496094 426.27783203125 479.3519287109375 474.273193359375 0.0 0.44417804479599 177.09828186035156 490.5630798339844 254.34820556640625 555.9003295898438 0.0 0.33096179366111755 239.57423400878906 454.5005187988281 654.14501953125 519.0980834960938 0.0 0.25975412130355835 239.0888214111328 302.6050109863281 706.015625 610.29833984375 1.0 0.15634089708328247 400.3320617675781 428.5346984863281 479.8110656738281 475.9145812988281 0.0 0.12717430293560028 615.2511596679688 284.3589172363281 729.04638671875 307.7301330566406 ,test/2384.jpg
2385,4.0 0.9995949268341064 411.22174072265625 476.71417236328125 915.7609252929688 724.6875 ,test/2385.jpg
2386,7.0 0.9999677538871765 140.95726013183594 243.22789001464844 655.3681640625 852.2005004882812 5.0 0.9987648725509644 556.9022216796875 286.0967102050781 755.1622924804688 363.1707458496094 1.0 0.4144357442855835 706.2003784179688 274.1413269042969 765.3421020507812 312.7920837402344 7.0 0.2389218509197235 205.6318359375 652.91455078125 504.0846862792969 844.1448974609375 0.0 0.1251954585313797 705.4716186523438 273.041259765625 765.820556640625 315.77227783203125 ,test/2386.jpg
2387,7.0 0.9999412298202515 213.8195037841797 496.8988952636719 468.49371337890625 995.284912109375 4.0 0.9099441766738892 493.02978515625 216.6527862548828 714.18896484375 1021.88818359375 ,test/2387.jpg
2388,9.0 0.8656262159347534 120.71808624267578 46.13916015625 823.2490844726562 868.8817138671875 0.0 0.2938566207885742 111.85623168945312 19.03671646118164 827.8521118164062 874.9859008789062 3.0 0.17174868285655975 453.0406494140625 6.17815637588501 562.9189453125 263.9950256347656 ,test/2388.jpg
2389,1.0 0.9905295968055725 261.3320007324219 190.47784423828125 778.8450317382812 811.9398193359375 ,test/2389.jpg
2390,1.0 0.9978806972503662 870.8919677734375 269.752685546875 1020.9713134765625 503.6222839355469 1.0 0.9001291394233704 46.36588668823242 228.04052734375 892.0338745117188 824.0752563476562 1.0 0.4019361436367035 609.4447021484375 257.4608459472656 752.8739013671875 301.5075988769531 7.0 0.2432049661874771 608.267822265625 258.0740051269531 754.3060913085938 301.6581726074219 1.0 0.2305929809808731 723.4529418945312 1.4625012874603271 1024.0 76.49100494384766 1.0 0.11835605651140213 890.1697998046875 244.60684204101562 1023.9679565429688 320.58172607421875 0.0 0.10810214281082153 608.20654296875 259.326171875 751.7252807617188 301.91754150390625 ,test/2390.jpg
2391,5.0 0.9998688101768494 214.0323028564453 220.11215209960938 646.945556640625 586.0759887695312 0.0 0.6088418960571289 459.3292236328125 272.79345703125 717.709716796875 310.8592224121094 ,test/2391.jpg
2392,0.0 0.9914041757583618 392.59771728515625 374.2096252441406 573.7271728515625 632.3346557617188 5.0 0.9105678200721741 186.28079223632812 366.8602600097656 743.7667846679688 768.662109375 ,test/2392.jpg
2393,1.0 0.7129068374633789 90.61809539794922 511.6160583496094 816.8778686523438 725.5317993164062 1.0 0.6656216382980347 622.1010131835938 486.4078369140625 997.4229736328125 684.3621826171875 1.0 0.6230143308639526 609.9088134765625 669.09228515625 697.61083984375 741.7163696289062 1.0 0.5965599417686462 398.2752380371094 383.5000305175781 929.5596923828125 553.6152954101562 1.0 0.23177890479564667 728.0845947265625 392.763916015625 835.9832763671875 421.0205078125 0.0 0.1733093112707138 610.823974609375 671.3544921875 692.457275390625 741.3685302734375 0.0 0.12400487065315247 866.833984375 472.1147155761719 990.6971435546875 530.6741943359375 ,test/2393.jpg
2394,1.0 0.9988875389099121 351.0871887207031 222.49081420898438 761.0238037109375 551.8724975585938 1.0 0.9182847738265991 465.3581848144531 430.4661560058594 808.9985961914062 668.5502319335938 1.0 0.6891908049583435 460.6083984375 577.7755737304688 810.7427978515625 821.4405517578125 1.0 0.6712990999221802 163.78294372558594 449.3014221191406 504.8757629394531 896.2828979492188 ,test/2394.jpg
2395,7.0 0.9998785257339478 109.78992462158203 660.3426513671875 385.8538818359375 974.5123901367188 7.0 0.9998505115509033 389.2960510253906 0.13193202018737793 728.6792602539062 235.4421844482422 7.0 0.9997984766960144 370.7420654296875 427.3466796875 890.2117919921875 794.6605834960938 7.0 0.9997824430465698 417.46942138671875 192.3007354736328 771.5548706054688 501.31683349609375 7.0 0.999599814414978 356.7107238769531 660.1348876953125 642.5159301757812 982.7477416992188 ,test/2395.jpg
2396,7.0 0.9999225735664368 348.04144287109375 253.5860137939453 789.8338012695312 714.5914916992188 1.0 0.5647465586662292 420.1496276855469 577.0492553710938 818.7031860351562 857.417724609375 5.0 0.2464575469493866 774.8285522460938 397.6744384765625 1024.0 789.623291015625 0.0 0.12743745744228363 84.72270202636719 246.67288208007812 183.51730346679688 848.6481323242188 ,test/2396.jpg
2397,1.0 0.9998686909675598 138.38287353515625 330.3213806152344 592.7072143554688 813.6896362304688 7.0 0.9998278617858887 631.7994384765625 281.5666198730469 860.4808959960938 700.5703735351562 7.0 0.8801813125610352 551.810791015625 440.3912048339844 655.05419921875 682.3652954101562 7.0 0.556896448135376 652.73046875 323.14617919921875 701.0330810546875 364.417236328125 1.0 0.5525545477867126 255.19654846191406 728.93701171875 538.868896484375 923.5038452148438 1.0 0.235549658536911 515.7333374023438 759.9486694335938 544.7867431640625 798.55419921875 1.0 0.2115485668182373 487.6431884765625 771.9690551757812 554.3172607421875 877.6333618164062 7.0 0.15462462604045868 563.724365234375 381.2749328613281 631.0742797851562 549.248779296875 1.0 0.13107196986675262 520.8991088867188 707.7827758789062 544.48193359375 772.99853515625 7.0 0.1199473887681961 678.449951171875 313.8497619628906 713.6353759765625 355.6290283203125 1.0 0.10734084248542786 269.88092041015625 879.6341552734375 332.74365234375 942.928955078125 0.0 0.10490445792675018 345.16143798828125 871.57958984375 403.8695983886719 919.7562866210938 ,test/2397.jpg
2398,4.0 0.999498724937439 424.5299987792969 311.1163024902344 603.9036254882812 655.5614624023438 ,test/2398.jpg
2399,5.0 0.9996812343597412 293.710693359375 464.2290344238281 570.5865478515625 736.1549682617188 0.0 0.18840999901294708 289.8140563964844 467.2205810546875 407.13494873046875 516.8231201171875 ,test/2399.jpg
2400,2.0 0.9998742341995239 208.873779296875 439.60491943359375 701.1343383789062 856.6621704101562 ,test/2400.jpg
2401,1.0 0.9145721197128296 173.2858428955078 235.37631225585938 732.5005493164062 894.2058715820312 0.0 0.3589134216308594 173.66766357421875 247.2180633544922 727.4877319335938 885.5185546875 ,test/2401.jpg
2402,7.0 0.9997341632843018 547.5828857421875 600.22412109375 905.4308471679688 960.9388427734375 7.0 0.9988988637924194 337.8214111328125 137.9130401611328 781.8261108398438 611.3699340820312 7.0 0.8950244188308716 644.0263671875 210.8635711669922 906.5629272460938 626.3508911132812 0.0 0.11245037615299225 620.8125 207.74851989746094 906.3811645507812 627.2206420898438 ,test/2402.jpg
2403,3.0 0.9998164176940918 242.59825134277344 455.8545837402344 815.7970581054688 676.4810791015625 ,test/2403.jpg
2404,7.0 0.9979149699211121 0.0 10.257678031921387 1010.087158203125 1021.5883178710938 5.0 0.9958231449127197 229.3882293701172 424.7641296386719 490.3980407714844 597.7086181640625 3.0 0.9933245778083801 260.6900634765625 580.1968383789062 397.9223327636719 764.3670043945312 5.0 0.7798572778701782 514.2705078125 595.4423217773438 900.9589233398438 723.700439453125 5.0 0.5372278094291687 437.93243408203125 355.427001953125 617.6041870117188 597.1094360351562 3.0 0.4724898338317871 439.1919860839844 355.224609375 617.315673828125 581.7222290039062 7.0 0.3197791874408722 437.764892578125 358.2962646484375 617.222900390625 592.3447875976562 6.0 0.2141159623861313 6.637142658233643 371.94342041015625 160.02488708496094 504.0378112792969 ,test/2404.jpg
2405,2.0 0.999396800994873 258.37774658203125 320.8843688964844 755.1212768554688 879.0896606445312 7.0 0.8699731826782227 0.02510695345699787 0.2713557481765747 465.7798767089844 294.865966796875 ,test/2405.jpg
2406,1.0 0.9997722506523132 503.3265380859375 530.1499633789062 654.8887329101562 763.7720336914062 7.0 0.8950821757316589 73.83080291748047 414.21893310546875 213.06668090820312 620.758056640625 1.0 0.8479876518249512 705.9240112304688 333.94537353515625 834.6594848632812 788.2387084960938 7.0 0.7612932920455933 285.9879150390625 482.099853515625 373.2386779785156 577.0487060546875 1.0 0.5068603754043579 547.9747924804688 740.5924072265625 568.870361328125 798.4577026367188 3.0 0.2010519802570343 218.7889404296875 472.3602600097656 275.10797119140625 616.8021240234375 7.0 0.17651283740997314 34.44693374633789 509.55670166015625 128.1861572265625 610.6312255859375 1.0 0.17464038729667664 291.9994201660156 548.8298950195312 375.9278259277344 584.4472045898438 0.0 0.15183690190315247 229.0564727783203 456.6755676269531 271.2322692871094 513.7027587890625 0.0 0.14394408464431763 546.8206176757812 741.6973876953125 568.3360595703125 796.7601318359375 7.0 0.12383495271205902 0.0 486.7819519042969 44.6451301574707 553.903564453125 0.0 0.12266536802053452 227.1475067138672 490.01495361328125 265.8962097167969 526.58349609375 ,test/2406.jpg
2407,1.0 0.6325156688690186 339.1155090332031 287.8540954589844 780.484619140625 875.1766357421875 0.0 0.41229990124702454 339.9950866699219 288.89337158203125 782.2914428710938 872.390869140625 0.0 0.12626998126506805 456.6864013671875 333.2832336425781 629.6282958984375 440.251708984375 2.0 0.12494271248579025 336.360107421875 288.5632019042969 783.6461791992188 872.7922973632812 ,test/2407.jpg
2408,1.0 0.9998297691345215 209.07098388671875 320.00860595703125 740.75634765625 884.0603637695312 1.0 0.401071697473526 390.63848876953125 1.2279906272888184 548.07080078125 377.0091857910156 ,test/2408.jpg
2409,5.0 0.990297794342041 230.2965545654297 382.3609924316406 601.8482666015625 759.9098510742188 3.0 0.11108795553445816 234.74095153808594 383.3160400390625 591.7064819335938 755.3532104492188 ,test/2409.jpg
2410,5.0 0.9995549917221069 302.08001708984375 235.13671875 673.8441162109375 677.6675415039062 ,test/2410.jpg
2411,7.0 0.9999018311500549 354.5646667480469 292.8414001464844 792.0473022460938 712.2940063476562 ,test/2411.jpg
2412,7.0 0.9838194847106934 373.32672119140625 273.2776184082031 758.1387939453125 708.7704467773438 ,test/2412.jpg
2413,7.0 0.7377669215202332 1.9543496370315552 247.1314697265625 1012.5878295898438 980.2990112304688 5.0 0.38168302178382874 56.59608459472656 290.3329162597656 920.3573608398438 810.54296875 7.0 0.1145961731672287 373.2026062011719 725.7328491210938 537.61767578125 789.444091796875 5.0 0.10206972807645798 925.0314331054688 323.740478515625 1022.8199462890625 442.7899169921875 ,test/2413.jpg
2414,7.0 0.9994975328445435 371.8367919921875 411.8290710449219 618.745849609375 717.5548095703125 ,test/2414.jpg
2415,7.0 0.999931812286377 207.3059844970703 33.65375900268555 735.719482421875 545.8591918945312 7.0 0.9998975992202759 231.7978973388672 643.1365966796875 615.3305053710938 986.9512939453125 7.0 0.998683750629425 664.6133422851562 252.5241241455078 887.00244140625 452.1960754394531 0.0 0.9257156848907471 238.07630920410156 942.4348754882812 345.6561584472656 1023.6795654296875 0.0 0.8555065989494324 837.962646484375 707.27099609375 919.1993408203125 759.3732299804688 0.0 0.8528146147727966 215.49755859375 902.6520385742188 285.04583740234375 968.7675170898438 1.0 0.8506850600242615 559.7059326171875 949.4617309570312 631.7942504882812 1022.8947143554688 1.0 0.7967462539672852 604.5779418945312 947.7154541015625 729.0408325195312 1003.6943359375 0.0 0.5599956512451172 45.96894073486328 940.6929931640625 156.85943603515625 1005.7921752929688 5.0 0.4316748082637787 146.26597595214844 777.4093017578125 179.3165283203125 802.4224243164062 1.0 0.42748478055000305 41.40891647338867 885.36572265625 269.76226806640625 1005.3701782226562 1.0 0.38312408328056335 44.585994720458984 940.2194213867188 159.4108123779297 1005.9478759765625 7.0 0.36752986907958984 694.2283325195312 120.19141387939453 780.7723999023438 277.655517578125 2.0 0.3487365245819092 145.9907684326172 778.0046997070312 178.9434814453125 802.4564819335938 0.0 0.3149659037590027 564.6838989257812 561.7850952148438 598.78173828125 612.3642578125 7.0 0.2764204144477844 553.9559936523438 482.5226135253906 601.7020263671875 553.7042846679688 0.0 0.2729620635509491 209.55010986328125 892.0192260742188 255.68792724609375 923.7855224609375 1.0 0.2501717209815979 524.080810546875 506.1557922363281 566.1159057617188 553.8374633789062 0.0 0.16614246368408203 328.526611328125 994.0764770507812 380.20782470703125 1022.5621948242188 1.0 0.16566751897335052 839.193115234375 707.1644287109375 919.5401611328125 762.3397827148438 5.0 0.15002839267253876 131.2168426513672 819.0938110351562 159.04458618164062 864.60205078125 0.0 0.1313440315425396 560.2113647460938 959.90283203125 628.1896362304688 1023.6856079101562 ,test/2415.jpg
2416,0.0 0.9974868297576904 26.624431610107422 538.3992919921875 180.5395965576172 726.3051147460938 3.0 0.995782196521759 176.26548767089844 288.27850341796875 861.617919921875 626.8087158203125 ,test/2416.jpg
2417,1.0 0.9868807792663574 305.4979553222656 263.72235107421875 747.8086547851562 760.6144409179688 5.0 0.97505122423172 464.6137390136719 740.6839599609375 753.6651611328125 883.3360595703125 1.0 0.8181794881820679 907.048828125 914.9802856445312 1023.3345336914062 1022.3729248046875 0.0 0.7478442192077637 499.1903991699219 863.2583618164062 573.9547729492188 954.8187255859375 0.0 0.7401367425918579 192.958740234375 273.0327453613281 232.6637420654297 343.8487548828125 0.0 0.5622026324272156 189.72494506835938 274.7807922363281 243.9582061767578 459.9072570800781 1.0 0.5499119162559509 180.38473510742188 242.70948791503906 445.7259521484375 766.5347290039062 5.0 0.5176520347595215 876.8297119140625 281.6349182128906 1017.5326538085938 539.9172973632812 2.0 0.4814426898956299 309.160400390625 798.2939453125 357.1858215332031 869.0014038085938 1.0 0.33865854144096375 498.923828125 862.480224609375 573.60400390625 954.7394409179688 1.0 0.28048139810562134 212.490478515625 161.74655151367188 378.1423645019531 250.40354919433594 1.0 0.16339613497257233 310.6676940917969 795.6209716796875 376.4909973144531 871.2955932617188 5.0 0.14945843815803528 62.71113586425781 335.3076477050781 244.47830200195312 461.0771179199219 0.0 0.13463515043258667 59.45170211791992 334.10906982421875 251.7685546875 465.2082214355469 0.0 0.10377292335033417 883.96533203125 278.5765075683594 1002.9951782226562 535.1797485351562 7.0 0.10241027921438217 879.9862670898438 237.0605926513672 1022.2381591796875 538.075927734375 ,test/2417.jpg
2418,1.0 0.9996362924575806 26.731101989746094 88.7895736694336 999.8316650390625 749.3328247070312 0.0 0.4982309639453888 165.51531982421875 175.41244506835938 260.73095703125 725.593505859375 0.0 0.3967912793159485 166.11090087890625 147.11984252929688 283.81732177734375 255.9376678466797 0.0 0.10586633533239365 671.7552490234375 298.0264587402344 1010.1592407226562 1012.6690673828125 ,test/2418.jpg
2419,2.0 0.997971773147583 358.813232421875 395.4794921875 767.3944091796875 687.0748901367188 ,test/2419.jpg
2420,2.0 0.9376450181007385 414.62872314453125 524.2326049804688 558.6004028320312 606.7124633789062 1.0 0.11653420329093933 415.0814514160156 523.0596313476562 557.0607299804688 607.8181762695312 ,test/2420.jpg
2421,4.0 0.9989320039749146 601.5997314453125 38.30974578857422 1002.65283203125 883.0977172851562 4.0 0.9976157546043396 269.31243896484375 30.957509994506836 612.3930053710938 891.6547241210938 4.0 0.9973115921020508 0.5757771730422974 32.70768356323242 295.16845703125 891.58349609375 4.0 0.6369187235832214 908.8564453125 15.395880699157715 1021.3458251953125 619.19970703125 4.0 0.4652888774871826 524.8534545898438 53.8214111328125 682.4173583984375 546.5352783203125 4.0 0.46321457624435425 211.29644775390625 56.03542709350586 368.0775451660156 481.5851135253906 4.0 0.43538612127304077 665.7354736328125 74.0472183227539 769.1762084960938 293.9619445800781 1.0 0.345760315656662 401.6622314453125 890.35546875 788.043701171875 1019.0011596679688 4.0 0.28464484214782715 565.1384887695312 30.72493553161621 659.3218994140625 71.78971862792969 4.0 0.1868785172700882 751.905029296875 19.432043075561523 947.0165405273438 276.4960021972656 4.0 0.1772148162126541 684.57373046875 66.87667846679688 776.8564453125 103.22610473632812 4.0 0.15821047127246857 899.6275024414062 74.94886779785156 962.1857299804688 369.6040954589844 4.0 0.13105455040931702 179.69631958007812 73.48320770263672 249.98023986816406 361.982666015625 4.0 0.10294744372367859 245.24105834960938 28.53999137878418 344.0908203125 69.874267578125 ,test/2421.jpg
2422,1.0 0.9990072250366211 253.61009216308594 329.0433654785156 779.6831665039062 732.6844482421875 5.0 0.18241943418979645 1.0172107219696045 7.037055015563965 377.6068115234375 301.2016906738281 ,test/2422.jpg
2423,1.0 0.7206153869628906 331.78277587890625 237.8343048095703 731.5595092773438 652.171630859375 0.0 0.5168888568878174 332.8606262207031 239.35791015625 733.7268676757812 652.0267333984375 ,test/2423.jpg
2424,7.0 0.9999067783355713 41.913818359375 225.77139282226562 573.8960571289062 748.61083984375 7.0 0.9998260736465454 480.2503356933594 122.67005920410156 870.7777709960938 546.856201171875 ,test/2424.jpg
2425,5.0 0.9997694492340088 218.0621337890625 455.3138732910156 628.2975463867188 585.2423095703125 ,test/2425.jpg
2426,1.0 0.9981553554534912 228.89756774902344 287.3962707519531 780.410400390625 716.4122924804688 0.0 0.24394643306732178 785.7797241210938 403.0960998535156 1019.4082641601562 657.5279541015625 ,test/2426.jpg
2427,1.0 0.9634796380996704 156.36456298828125 193.52029418945312 760.7193603515625 892.7861938476562 ,test/2427.jpg
2428,5.0 0.9894541501998901 175.25643920898438 331.94091796875 712.947021484375 694.639892578125 ,test/2428.jpg
2429,2.0 0.9957371950149536 204.91221618652344 288.4718933105469 809.1334838867188 694.2451171875 5.0 0.6312496662139893 685.7001953125 276.4414367675781 846.6300659179688 707.473876953125 0.0 0.5539510250091553 974.6126708984375 601.7078247070312 1021.859375 706.7673950195312 0.0 0.4951168894767761 269.2700500488281 250.8563690185547 736.6848754882812 349.8865051269531 7.0 0.19936367869377136 976.77294921875 601.6338500976562 1021.741455078125 706.0125122070312 5.0 0.19624151289463043 207.94403076171875 271.6195068359375 832.9268798828125 695.0447387695312 7.0 0.14900633692741394 272.37945556640625 246.36883544921875 727.2649536132812 356.4018859863281 1.0 0.1108669638633728 220.8809051513672 290.4804382324219 772.1649780273438 678.3984375 ,test/2429.jpg
2430,1.0 0.9995194673538208 538.8485717773438 457.9691467285156 804.875 746.3590698242188 7.0 0.9994592666625977 566.632080078125 373.4579162597656 712.9300537109375 501.71697998046875 7.0 0.9942902326583862 785.2280883789062 448.74468994140625 1015.1640625 834.7135009765625 1.0 0.9008175134658813 694.7960815429688 247.72439575195312 992.94091796875 574.6792602539062 2.0 0.6789003014564514 374.40643310546875 480.7180480957031 437.62677001953125 575.9190063476562 7.0 0.6448184847831726 807.9727783203125 696.392578125 940.5936889648438 854.2059936523438 1.0 0.595007598400116 326.725341796875 328.59259033203125 516.56494140625 842.056396484375 2.0 0.5455186367034912 317.43133544921875 643.6912841796875 373.4274597167969 737.2789916992188 7.0 0.5335564613342285 972.818115234375 403.8603820800781 1023.7802734375 547.1703491210938 1.0 0.4110095500946045 420.34320068359375 401.85748291015625 511.677490234375 535.979736328125 7.0 0.4089296758174896 491.8060607910156 747.0623779296875 850.5552978515625 1023.6488647460938 7.0 0.37570619583129883 822.5150756835938 462.7275085449219 1008.0433349609375 544.8684692382812 2.0 0.37536007165908813 325.6934814453125 745.8177490234375 373.32037353515625 806.7932739257812 1.0 0.3407822847366333 474.6490478515625 431.6050720214844 535.5894165039062 775.2656860351562 1.0 0.3160119652748108 460.67547607421875 398.7629089355469 510.2308349609375 471.06390380859375 5.0 0.30452555418014526 533.6442260742188 849.3790283203125 700.7721557617188 1018.23193359375 1.0 0.2638183534145355 371.1852722167969 297.7415466308594 431.66375732421875 539.0755004882812 0.0 0.25685060024261475 216.5076446533203 882.2098388671875 325.7304992675781 1003.378662109375 1.0 0.2405978888273239 392.22296142578125 455.85504150390625 461.7072448730469 622.854248046875 2.0 0.23405462503433228 413.1831970214844 449.72894287109375 462.6136779785156 607.38671875 1.0 0.20809555053710938 374.9267578125 595.1644897460938 459.57208251953125 762.9519653320312 1.0 0.2064642459154129 417.2060852050781 774.8204956054688 488.2203369140625 815.5557250976562 1.0 0.20288003981113434 331.2686462402344 722.678466796875 380.434326171875 807.5843505859375 0.0 0.1735013723373413 451.07086181640625 397.6971435546875 508.3268737792969 463.49322509765625 1.0 0.17262113094329834 496.0673522949219 437.4325866699219 531.5308837890625 611.689453125 6.0 0.17076540738344193 538.7393798828125 852.376220703125 701.5836181640625 1021.5891723632812 1.0 0.1531112939119339 465.01727294921875 773.05224609375 505.971923828125 812.6992797851562 0.0 0.13916587829589844 273.8824462890625 962.6510009765625 348.7606201171875 1011.9468994140625 1.0 0.12784011662006378 420.4970397949219 415.5046081542969 473.8880615234375 471.3326110839844 1.0 0.11835668236017227 518.8338623046875 430.6942443847656 544.5601806640625 713.1416015625 1.0 0.10775704681873322 357.693115234375 508.2635803222656 383.4333801269531 544.93115234375 2.0 0.10105425119400024 421.9991149902344 407.61041259765625 504.6922607421875 477.248291015625 ,test/2430.jpg
2431,5.0 0.9982281923294067 273.9702453613281 238.7250518798828 743.948486328125 900.7586059570312 5.0 0.7940592765808105 928.6385498046875 636.5877685546875 1023.9998168945312 949.0713500976562 7.0 0.28101179003715515 47.62099075317383 302.2334899902344 98.1770248413086 466.5039367675781 0.0 0.18016423285007477 48.180484771728516 304.80096435546875 99.28080749511719 462.8537292480469 5.0 0.14500315487384796 741.535888671875 16.783710479736328 1023.5546875 260.4626159667969 5.0 0.11951663345098495 804.0469970703125 176.19017028808594 1021.297119140625 681.9465942382812 ,test/2431.jpg
2432,0.0 0.9994601011276245 344.8605041503906 281.2131042480469 750.2302856445312 633.4318237304688 ,test/2432.jpg
2433,2.0 0.9995558261871338 299.27777099609375 468.14251708984375 742.3087768554688 707.4459228515625 ,test/2433.jpg
2434,7.0 0.9999648332595825 207.70712280273438 193.3041534423828 555.0448608398438 789.0966796875 1.0 0.9997713565826416 509.2124938964844 420.29327392578125 805.7633056640625 909.6919555664062 1.0 0.8579115867614746 303.0765075683594 187.17567443847656 373.34954833984375 242.9976043701172 7.0 0.7609912157058716 657.3550415039062 244.44403076171875 717.1322021484375 316.9418640136719 2.0 0.5141279697418213 568.1956787109375 188.7052764892578 658.908935546875 355.2494201660156 5.0 0.4202308654785156 369.3321228027344 200.83802795410156 464.4530334472656 258.0690612792969 2.0 0.20878931879997253 387.1565856933594 207.0295867919922 468.9152526855469 260.56500244140625 1.0 0.11912815272808075 582.8297729492188 418.99951171875 679.3621215820312 662.2078247070312 ,test/2434.jpg
2435,5.0 0.9999316930770874 212.9116973876953 133.24728393554688 760.3165283203125 878.7161865234375 5.0 0.1027953252196312 579.7651977539062 124.92857360839844 756.9065551757812 264.7867736816406 ,test/2435.jpg
2436,7.0 0.9985262751579285 118.01280975341797 260.9305725097656 862.5436401367188 610.1737060546875 ,test/2436.jpg
2437,1.0 0.9854112863540649 254.73960876464844 254.337646484375 592.6141967773438 751.9127807617188 ,test/2437.jpg
2438,0.0 0.9997398853302002 353.6747131347656 161.6184539794922 847.8348388671875 900.325439453125 ,test/2438.jpg
2439,5.0 0.9997028708457947 208.38134765625 409.45819091796875 572.9640502929688 789.3489990234375 0.0 0.9773774147033691 493.0994567871094 746.2182006835938 584.0745849609375 850.0828247070312 1.0 0.2064022719860077 222.44227600097656 451.32928466796875 488.17333984375 678.9791870117188 0.0 0.12454865872859955 573.100341796875 2.667388916015625 1016.1978759765625 316.52471923828125 ,test/2439.jpg
2440,9.0 0.9472815990447998 75.51646423339844 451.6553649902344 578.9253540039062 906.3135986328125 9.0 0.6446611285209656 5.643808841705322 5.891927719116211 707.3701782226562 558.83349609375 0.0 0.2978118360042572 54.443870544433594 447.5282897949219 585.2909545898438 907.0816650390625 5.0 0.23340970277786255 9.54348373413086 5.998168468475342 716.948974609375 567.905029296875 ,test/2440.jpg
2441,5.0 0.9699532985687256 439.8457946777344 380.01953125 590.0171508789062 750.9952392578125 3.0 0.14334549009799957 441.9173889160156 383.7035217285156 588.2780151367188 751.11669921875 ,test/2441.jpg
2442,7.0 0.9996037483215332 0.8387992978096008 625.4389038085938 284.1041259765625 949.964111328125 7.0 0.9984989166259766 0.9916154146194458 418.85369873046875 246.9388885498047 742.346435546875 7.0 0.9981366395950317 469.45855712890625 493.5462646484375 637.5170288085938 555.250732421875 1.0 0.9883365035057068 270.2412414550781 344.0005187988281 981.4153442382812 800.72705078125 1.0 0.9137262105941772 768.0601806640625 464.32586669921875 859.9785766601562 530.4938354492188 1.0 0.6942719221115112 445.4264831542969 320.323486328125 837.8856811523438 552.2036743164062 1.0 0.1719912588596344 953.9356079101562 391.8671569824219 1023.7034912109375 626.3756103515625 ,test/2442.jpg
2443,7.0 0.9873398542404175 647.0161743164062 27.455610275268555 747.3184814453125 335.91094970703125 6.0 0.9794807434082031 760.456787109375 336.163330078125 962.098876953125 863.7020263671875 7.0 0.9400914907455444 97.99970245361328 74.09589385986328 440.0067138671875 374.06756591796875 0.0 0.8855699300765991 408.42449951171875 5.842306137084961 732.5130615234375 338.3373107910156 6.0 0.8713467121124268 303.01190185546875 332.4525146484375 789.4330444335938 862.6947021484375 0.0 0.4659199118614197 100.95967102050781 85.49895477294922 437.4774475097656 371.86541748046875 7.0 0.26424551010131836 407.6738586425781 3.5530760288238525 737.5589599609375 339.937744140625 7.0 0.1077355146408081 489.7991027832031 2.300206422805786 543.0189819335938 45.4820556640625 6.0 0.10138002783060074 442.3625183105469 322.8980407714844 578.520263671875 862.4692993164062 ,test/2443.jpg
2444,7.0 0.9998252391815186 145.1677703857422 419.2945861816406 544.3336181640625 971.650634765625 7.0 0.9991397261619568 545.75244140625 0.44538813829421997 1022.0535278320312 979.0436401367188 7.0 0.9825246334075928 490.9770202636719 465.4813232421875 767.950927734375 985.6760864257812 5.0 0.978597104549408 454.7035827636719 427.7787170410156 540.921875 652.18115234375 5.0 0.965530514717102 317.651123046875 351.58935546875 456.6638488769531 530.0779418945312 1.0 0.9636979103088379 951.2769165039062 898.739013671875 1020.2357788085938 1021.114990234375 7.0 0.9093263745307922 742.5106201171875 718.5054321289062 1015.0829467773438 1019.7061157226562 5.0 0.7650073766708374 527.6203002929688 419.1111755371094 590.087158203125 579.1063842773438 0.0 0.2627014219760895 302.0455322265625 351.6751708984375 363.824462890625 430.32611083984375 1.0 0.2015632539987564 349.1896667480469 386.1637268066406 451.6971130371094 514.9990234375 1.0 0.19171595573425293 529.4187622070312 440.5286560058594 587.7781372070312 566.201904296875 3.0 0.12030684947967529 530.2018432617188 431.48089599609375 590.0543212890625 584.7784423828125 5.0 0.11116178333759308 302.4805603027344 351.9023132324219 388.7151794433594 445.6174011230469 ,test/2444.jpg
2445,7.0 0.9995616674423218 316.8333435058594 404.2345275878906 665.2908325195312 552.06103515625 ,test/2445.jpg
2446,7.0 0.9999147057533264 266.0513916015625 231.4108428955078 650.1630859375 573.3802490234375 1.0 0.5713632106781006 374.9272155761719 605.6723022460938 503.4884338378906 782.046630859375 7.0 0.45923563838005066 480.5558166503906 499.623291015625 585.4099731445312 556.235107421875 1.0 0.40168261528015137 444.8819885253906 543.26123046875 729.6084594726562 843.0162353515625 1.0 0.32916557788848877 516.8189086914062 450.9393310546875 599.3903198242188 525.490234375 7.0 0.12672261893749237 376.90997314453125 149.68966674804688 518.6436157226562 215.589111328125 1.0 0.1017279326915741 526.3892211914062 753.7390747070312 728.268310546875 799.4840087890625 ,test/2446.jpg
2447,7.0 0.8970320224761963 863.102783203125 268.55853271484375 1023.3763427734375 621.1533813476562 7.0 0.8479577898979187 220.71327209472656 384.89312744140625 815.0299072265625 856.9696044921875 1.0 0.19402547180652618 226.42897033691406 390.39422607421875 816.4627075195312 853.1510620117188 0.0 0.11927317082881927 226.22418212890625 390.90167236328125 814.6690673828125 852.8585815429688 ,test/2447.jpg
