image_id,PredictionString
test/2682.jpg,0 0.7764913 469.2339 219.85976 515.97894 569.2364 0 0.6048419 532.6115 607.7211 594.1031 649.4068 0 0.52451265 493.98828 0.03024292 720.24854 268.19165 0 0.2927952 176.63773 603.05115 219.76947 739.5 0 0.25238362 444.1995 805.2382 527.15454 849.1163 0 0.21397391 464.78436 200.04816 577.9588 586.68335 0 0.17451632 557.14795 544.494 614.0364 590.23474 0 0.12885961 486.5296 578.43085 611.03705 669.95233 0 0.10529418 188.62392 606.1578 225.70299 710.3399 0 0.09972337 513.8245 583.63306 590.7089 645.9187 0 0.098136775 478.13553 0.0 1015.87866 271.80328 0 0.08754345 715.786 997.42084 767.59045 1024.0 0 0.07217307 526.95795 622.34174 599.5618 670.9908 0 0.067711875 900.7037 716.0197 949.33295 771.6827 0 0.06619606 527.1508 599.7653 611.87067 661.21295 0 0.061110366 621.03845 1.9666901 1007.6559 188.2782 0 0.052269172 411.19067 567.8637 614.6189 705.5738 1 0.051408876 829.9798 436.2979 866.27545 600.88715 2 0.32587725 900.56836 715.92993 949.64734 772.0508 5 0.9093999 52.474213 748.1998 106.1824 782.57446 5 0.509433 46.00678 742.7707 167.31279 782.18854 5 0.22359066 2.4410248 694.4061 190.50336 800.4813 5 0.19248076 900.56836 715.92993 949.64734 772.0508 5 0.189935 913.15735 454.96768 1007.3264 679.11053 5 0.18794617 0.82751465 738.59033 229.58975 825.287 5 0.17502548 54.009632 700.62177 181.01813 750.8116 5 0.16425468 715.786 997.42084 767.59045 1024.0 5 0.12396932 10.152763 719.99133 110.529396 786.00354 5 0.122053124 557.14795 544.494 614.0364 590.23474 5 0.08929492 846.44543 423.7342 1014.7954 677.1235 5 0.07363799 2.7342415 669.7653 115.984116 793.0992 5 0.05238219 54.72719 729.2542 173.07413 757.9914 5 0.05172758 6.3355026 769.6857 175.25061 806.1662 5 0.050429992 896.58954 659.7852 992.3587 793.2635 6 0.99725974 620.6037 558.2352 856.1661 847.15686 6 0.99462044 381.87656 567.7875 615.01337 867.2145 6 0.96814865 634.8063 54.24701 834.80994 291.2824 6 0.95415586 194.18692 751.07983 398.8533 844.03394 6 0.8681358 613.2265 297.2349 830.3521 561.8799 6 0.48584884 616.91003 270.0874 849.01965 867.8638 6 0.25871456 393.16833 569.7625 616.3281 716.3626 6 0.24435067 609.63275 301.94495 827.98724 433.4898 6 0.2060874 488.35217 0.0 843.5508 280.46783 6 0.1729386 180.75214 738.2091 568.3605 855.2726 6 0.1618696 616.9314 550.7738 851.4995 616.2844 6 0.14230531 625.3268 54.177933 839.2208 142.01913 6 0.13099806 611.0003 280.91455 822.5783 349.57843 6 0.11692841 613.1135 438.5698 825.62195 558.9496 6 0.10030132 609.6509 350.76312 828.5088 474.1194 6 0.09967558 620.8066 16.748337 1014.7674 304.12512 6 0.09792729 622.75854 560.67426 856.006 672.87506 6 0.07950984 474.27005 223.18431 514.4205 558.3183 6 0.06626491 491.61133 580.8219 611.2666 708.2179 6 0.0658213 444.1995 805.2382 527.15454 849.1163 6 0.05987788 738.2125 554.4039 851.942 852.81305 6 0.053359747 369.81354 568.2374 863.2764 854.20337 7 0.7736881 840.60297 578.4667 910.1037 796.37256 7 0.6345558 889.66235 654.2504 1013.0957 798.65607 7 0.5628583 174.89713 679.1157 283.35925 748.6854 7 0.48695216 0.0 671.9325 256.64963 795.3391 7 0.3588524 839.70087 593.1685 1011.7575 807.8024 7 0.3573161 2.363926 671.35785 113.002106 791.5606 7 0.28247777 494.0338 0.026412964 721.05273 266.3156 7 0.1946231 951.12256 643.91504 1016.97144 806.6388 7 0.105731346 0.23222351 741.0524 232.60492 824.99786 7 0.066089556 0.0 665.4984 38.776863 798.1117 7 0.061406538 176.65549 602.21606 259.73328 745.655 7 0.060150206 890.6326 753.551 1009.0794 799.68823 7 0.059271645 621.03845 1.9666901 1007.6559 188.2782 7 0.052449405 46.799835 697.5565 184.84003 750.27856 7 0.050866775 478.13553 0.0 1015.87866 271.80328 9 0.059620652 617.22 0.32470703 1019.2749 297.1928
test/2683.jpg,0 0.5577259 344.711 340.31732 458.43988 435.7188 0 0.16515324 448.04562 337.51953 515.6255 401.68597 0 0.05051142 450.2597 333.94247 586.19855 363.40176 1 0.9914834 471.8035 339.77597 607.72595 491.981 1 0.47146225 343.97095 326.20404 613.19604 494.31976 1 0.19856744 344.94128 340.3224 458.56427 435.432 1 0.14795272 503.38086 23.348358 1004.5143 864.70435 3 0.10133709 371.11026 997.31226 412.14035 1023.81934 6 0.99933666 354.22705 473.78558 637.095 781.2574 6 0.97861093 255.37987 15.436371 583.86456 231.66513
test/2684.jpg,0 0.7443487 318.39062 418.94595 409.23212 507.89383 0 0.5300863 113.78165 473.0869 448.81418 640.2457 0 0.3245053 127.73108 424.7799 425.4265 572.2099 0 0.30552578 141.27803 456.08835 281.89496 631.0161 0 0.2785065 306.52808 121.200455 360.6667 173.12154 0 0.21766526 220.64172 393.39133 424.64532 655.6549 0 0.18709394 697.92017 344.236 741.3821 431.32468 0 0.13830133 393.82416 173.88647 448.443 526.37714 0 0.1155011 312.3064 115.68499 395.69855 172.9992 0 0.09372164 519.9261 252.18594 730.8427 494.37155 0 0.082160056 145.33952 475.72647 264.80832 558.1071 0 0.08081059 696.8554 271.29767 731.16205 438.83124 0 0.073265456 216.39359 449.8643 361.94528 638.1085 0 0.06370095 689.7365 333.9467 720.29596 473.38834 0 0.059739213 621.44226 249.9353 724.42004 444.1692 0 0.0577011 683.098 253.60641 723.9761 348.96213 0 0.05724932 675.93713 254.38235 744.6885 442.113 0 0.05107391 143.79453 548.1042 456.12027 639.4642 0 0.050925482 191.27745 470.7831 311.67932 634.7493 1 0.08750128 479.5011 221.82782 731.81177 498.2622 1 0.067186 392.73465 175.79599 450.0743 525.4802 3 0.09673341 527.7695 246.74202 726.24603 497.07556 5 0.9967782 385.54605 175.8735 732.07056 516.6813 5 0.079248704 130.26465 187.65367 701.10065 636.2968 5 0.07169009 384.09506 171.81009 465.52756 521.4171 5 0.0541328 415.3202 168.90157 483.21136 525.50037 7 0.07631403 506.2037 261.21344 727.7022 494.29498
test/2685.jpg,0 0.95411634 501.56458 290.11438 869.74207 677.19556 0 0.097922154 580.96875 388.8085 669.8622 448.14267 0 0.067933485 770.0414 368.11194 877.0532 427.40424 1 0.12347858 581.0112 388.8497 669.72437 448.131 1 0.0804773 770.0414 368.11194 877.0532 427.40424 2 0.23204316 580.9592 388.8726 669.73425 448.09274 2 0.05505323 769.3169 369.606 877.2947 426.1957 3 0.15725282 580.9592 388.8726 669.73425 448.09274 3 0.07083954 769.776 368.6358 877.6832 427.2757 5 0.053981762 580.9678 388.7892 669.80176 448.12833 7 0.999603 96.53795 396.9934 516.79376 816.3722 7 0.32274282 501.37314 290.46606 869.87085 677.4867
test/2686.jpg,0 0.9152709 395.8335 353.53723 732.5271 602.5702 2 0.11553251 397.2069 353.37335 731.9647 603.1359 7 0.32366723 397.80322 353.9394 732.6482 603.5236
test/2687.jpg,0 0.063296735 509.39297 307.9488 800.9042 618.8726 0 0.052719876 896.8574 864.22797 1016.63403 979.9639 3 0.051227607 530.5785 594.8867 788.2258 648.12854 5 0.21606888 502.15692 311.84567 801.8245 614.28687 7 0.9993581 200.72534 143.93716 1008.8688 1024.0 7 0.99757355 605.867 754.00464 920.81573 1023.07935 7 0.9957372 856.5996 0.0 1023.8165 242.0926 7 0.8693585 840.14905 191.79602 1022.1786 1022.0521 7 0.32736126 632.30963 466.7602 1014.0538 1024.0 7 0.32367283 797.4805 514.5936 1017.7321 993.9761 7 0.21112435 759.6454 755.0685 1015.0641 1016.46387 7 0.19390872 879.28033 855.9813 1024.0 1013.47034 7 0.11560338 514.83514 320.53058 785.1951 609.0138 7 0.107838064 559.0763 170.40973 1020.2108 939.22186 7 0.07244348 877.7291 253.35522 1021.0282 664.2502 7 0.052921068 860.3535 930.5311 1023.0941 1022.96936
test/2688.jpg,9 0.9956741 282.82483 555.8305 681.6307 971.28375 9 0.99230886 202.43057 64.69978 714.76733 522.01605 9 0.10964542 204.0659 66.04689 461.26495 506.51343
test/2689.jpg,0 0.9997093 239.00092 543.879 722.65704 736.74304 0 0.11861122 775.50446 956.16626 856.13495 1016.90295 7 0.14549401 256.26044 796.6052 753.391 1022.8816
test/2690.jpg,0 0.9842173 329.43927 272.125 657.2403 679.71985 1 0.09685916 328.91223 271.6217 657.0538 679.9044
test/2691.jpg,0 0.27107787 529.11743 802.3701 577.0115 862.3584 6 0.9998363 289.9594 265.44025 700.89087 853.37115
test/2692.jpg,7 0.99742234 0.0 163.30685 1021.6194 990.9137
test/2693.jpg,7 0.99856 226.6036 323.35342 831.52795 721.0929
test/2694.jpg,0 0.9938836 214.87225 0.0 734.14026 945.0174 7 0.75654125 823.48627 6.4151535 1016.16254 169.37585 7 0.076168925 876.60596 1.2597198 973.1792 27.11064
test/2695.jpg,0 0.9000923 853.07135 431.69916 933.269 467.00848 0 0.32982162 71.888306 395.57166 649.1842 800.7168 0 0.17540562 589.37854 526.7408 617.14844 576.2172 0 0.16819474 85.51665 147.6403 184.15996 312.57947 0 0.16110408 854.0192 425.22998 911.40765 450.64404 0 0.1202634 131.18982 313.81052 154.7102 372.10184 0 0.087705955 372.3109 155.22662 409.28308 177.55173 0 0.06935136 91.03712 184.14357 151.51128 297.9798 0 0.061932545 95.02956 394.87946 564.57074 601.05194 0 0.0571085 147.38481 390.6724 517.6733 474.08188 1 0.9961875 75.741974 394.50833 656.63635 805.4961 1 0.9877307 77.724 140.66742 680.3701 441.04645 5 0.1891139 25.456322 463.18027 203.73898 516.2067 5 0.054256655 853.43024 431.6571 931.79767 465.00812
test/2696.jpg,0 0.6340659 299.49338 245.39532 515.485 404.30737 0 0.15670355 224.81085 78.3993 298.3529 98.30552 0 0.12543435 82.20314 0.07722187 222.71877 27.574165 0 0.10470074 122.53348 161.65735 170.98447 178.60538 0 0.09535106 4.036871 65.60547 53.656395 99.37103 1 0.18489291 920.97034 476.24725 982.7704 577.1839 1 0.09816979 881.6273 470.63107 983.18396 618.84753 5 0.53542024 25.366913 217.23248 987.7395 833.6534 7 0.8969516 21.185242 217.55948 981.88763 842.6448 7 0.7031702 949.95276 347.36304 1010.537 424.34045 7 0.5209722 920.97034 476.24725 982.7704 577.1839 7 0.4615652 885.0127 470.36954 985.2196 613.4619 7 0.3716504 917.2135 347.4254 1008.83777 589.7382 7 0.16167644 939.2751 481.222 989.1268 531.87714 7 0.08401891 927.7721 303.90594 1012.53687 426.84045 7 0.08379543 238.05614 227.63644 526.9867 401.28525 7 0.08182899 957.46 355.2821 1012.25446 567.9527 7 0.051237494 831.96185 323.23523 989.5848 645.87115
test/2697.jpg,1 0.05594743 144.29517 199.94092 719.64233 849.82214 3 0.78186053 676.4259 324.03934 839.27136 547.12085 5 0.75281537 676.22205 324.80905 839.2494 546.2449 7 0.98532957 144.18713 198.46222 721.2326 852.20844
test/2698.jpg,2 0.9996044 560.97217 190.45566 969.1262 513.0991 2 0.9800693 264.18832 568.40106 778.82996 955.65094 3 0.16260903 263.9751 569.77844 781.76636 954.681
test/2699.jpg,0 0.32783562 565.8542 105.45452 667.22736 165.8859 0 0.2757714 705.9865 959.81866 926.2786 1024.0 0 0.10876911 16.006744 380.38943 93.20139 422.12546 0 0.08701977 50.879807 413.05554 254.15025 501.93317 0 0.06436563 0.11719704 417.09528 60.182228 476.97046 0 0.059720892 85.56043 278.6496 120.05947 324.77686 0 0.055273917 53.0049 327.48032 157.89185 404.0859 1 0.99916565 252.9949 554.5866 633.4679 857.6086 1 0.97783 299.11432 317.68488 614.5369 553.49774 1 0.898829 707.4153 961.46136 927.50916 1024.0 1 0.24363272 50.730476 413.27527 254.07544 501.26935 1 0.10132538 247.72145 691.9031 513.73224 851.73376 1 0.06460539 371.59766 738.9976 444.69086 804.4963 5 0.44385213 50.80609 413.188 254.08118 501.2813 5 0.26168847 145.43954 306.40076 203.69531 380.68414 5 0.19177401 674.80743 134.71794 824.9578 249.87727 5 0.10347728 53.619175 327.7638 158.24033 403.37708 6 0.21817139 50.730476 413.27527 254.07544 501.26935 7 0.9997626 510.7483 410.13794 862.6824 693.8978 7 0.99884087 512.53625 136.4454 821.3988 444.14224 7 0.1579971 53.619175 327.7638 158.24033 403.37708 7 0.12747449 142.67232 308.23016 203.40022 374.49396 7 0.11549197 553.13257 124.511925 831.7124 254.97476 7 0.08977725 299.38397 316.8606 616.5341 556.358 7 0.08601167 122.45096 279.89737 203.72919 383.05142 7 0.078488365 674.80743 134.71794 824.9578 249.87727
test/2700.jpg,0 0.32768 37.53061 3.6150208 512.5421 428.8741 0 0.083182715 390.3035 91.01619 509.0897 455.94812 1 0.66918564 42.835587 0.0 515.8814 419.87097 3 0.1634505 487.6053 366.76212 885.6866 1017.0039 5 0.9836855 487.2518 369.11255 885.04175 1015.4149 5 0.2336589 36.99713 3.5969696 513.6932 428.38776 7 0.38289866 37.84117 3.5866241 516.95184 423.18268 7 0.063658796 374.7306 54.703186 504.5865 446.02512
test/2701.jpg,0 0.5316306 603.93274 7.5849915 724.8535 205.08197 0 0.4378836 410.5176 423.44006 453.44308 504.6338 0 0.38963866 186.87738 705.47906 247.67542 744.49615 0 0.23148203 794.8364 929.92365 826.2384 955.6606 0 0.15501334 489.03 104.658325 522.8114 162.73218 0 0.112920135 278.8085 741.5423 322.61313 760.10565 0 0.10785869 433.4085 75.462814 464.01453 139.08165 0 0.105293855 408.1194 291.54703 520.34296 507.73648 0 0.10453769 387.0664 96.918884 432.8529 126.53943 0 0.072038315 426.4732 42.484528 749.4755 582.4558 0 0.06457397 379.0367 98.49136 410.32278 125.42644 1 0.25171334 603.88947 7.462784 724.9285 205.10533 1 0.19789101 876.39923 785.0098 1023.6569 1019.9637 1 0.17006472 430.99512 61.198395 750.16907 633.3008 1 0.11523654 489.03 104.658325 522.8114 162.73218 1 0.05692337 410.7218 423.12894 453.19977 504.93344 1 0.054035563 410.74323 187.98636 695.2232 518.15564 5 0.5619849 591.4144 990.209 701.7997 1024.0 5 0.3012668 486.7389 102.92168 522.60254 166.08864 5 0.060529005 465.94482 96.19197 526.87213 188.40047 6 0.4438458 7.1874466 476.14606 143.74258 821.1673 6 0.30184588 71.49979 636.8699 191.0716 835.912 6 0.28848615 2.2998276 498.4485 148.281 632.0762 6 0.27345824 3.3416367 284.3659 184.36273 825.10736 6 0.14756814 14.892601 718.66614 189.9524 866.8873 6 0.09375011 7.4950867 359.61426 148.28307 694.47205 6 0.091380045 5.273239 455.5187 154.68233 568.9601 6 0.08440858 58.355846 543.5987 156.89734 837.3476 6 0.08088506 7.5570717 548.4595 132.70053 672.73914 6 0.06751801 35.51513 609.9927 167.22601 915.54285 6 0.06578548 4.9261246 479.04813 191.46613 993.0825 6 0.06390649 9.185009 501.89996 107.1557 601.11774 6 0.05907836 4.717499 326.32465 149.97601 487.68597 6 0.05863182 4.3181076 0.0 194.22556 1024.0 7 0.999076 276.56012 46.98648 749.56573 941.30005 7 0.7837236 4.844467 568.7532 214.83679 1016.4032 7 0.65867585 3.9977875 0.0 197.65103 1024.0 7 0.59231526 427.12897 48.436493 753.1619 696.7584 7 0.2777146 285.78952 93.94858 481.76248 487.33853 7 0.09844853 288.70795 86.66872 699.7687 548.6175 7 0.07053783 372.05792 79.317474 579.654 520.64246
test/2702.jpg,0 0.30962393 604.3435 259.3908 776.4188 370.69122 0 0.05066972 463.2196 66.192215 802.1771 372.7954 1 0.27083075 604.00745 260.21805 776.3684 370.9512 3 0.67479277 285.6684 480.18463 892.46246 904.0739 4 0.9362323 462.8611 64.260254 802.99097 373.22726 4 0.5717923 285.31287 481.29852 893.20593 903.61444 5 0.1302728 877.89246 2.4547834 1016.173 25.539917 5 0.08719355 462.61194 66.78351 802.72864 373.0631 6 0.16946267 604.00745 260.21805 776.3684 370.9512 8 0.108910084 285.43573 480.25095 892.53534 903.9176 8 0.05075973 462.83322 64.22481 802.4636 373.4085
test/2703.jpg,2 0.54616785 344.38306 350.97702 765.3876 768.8721 5 0.814874 347.36392 336.25677 765.0875 768.5815 5 0.21401235 370.62076 328.8097 759.1288 518.97876 5 0.10696737 336.79364 392.5538 664.78766 494.1205
test/2704.jpg,0 0.606148 244.26915 558.40814 340.26227 653.0423 0 0.124017306 263.59378 602.08215 341.00735 651.1658 0 0.09927106 240.56894 585.5835 312.61856 647.5408 0 0.08462425 605.34033 623.9441 634.29553 656.8185 0 0.051008742 632.696 241.99974 857.1877 350.9635 1 0.9773646 212.3743 195.42682 859.161 714.0003 1 0.80940676 286.13617 151.98584 676.692 435.1543 1 0.50423485 336.2833 235.18683 817.7997 551.52826 1 0.27134335 390.49448 331.3347 526.97974 537.59625 1 0.2425973 347.6367 324.6007 608.88367 528.8994 1 0.20368108 597.5511 160.38336 848.3974 347.65628 1 0.19030434 383.2328 484.91492 479.91772 540.4728 1 0.17778353 402.8791 263.60806 584.96106 366.07626 1 0.1230553 521.4876 348.02942 608.5153 394.42383 1 0.1210741 244.98781 389.66833 749.09436 576.6001 1 0.117257036 377.92255 164.58347 855.9085 368.34702 1 0.11481726 392.1927 168.39313 648.8133 356.5608 1 0.057817418 719.89777 161.08687 837.8732 322.90375 1 0.054218736 632.696 241.99974 857.1877 350.9635
test/2705.jpg,1 0.9982546 81.68164 314.6047 925.6903 808.084 5 0.49654645 432.9492 382.55457 662.42523 532.607 5 0.26325157 327.06952 328.0257 666.55457 527.4907 7 0.7198763 303.8899 312.26837 664.67755 530.368 7 0.061852884 432.73172 374.87796 665.1343 533.22656
test/2706.jpg,0 0.97702855 266.87372 452.49106 616.37787 701.5541 1 0.057015046 267.57678 451.6486 616.3124 703.19727 2 0.07802493 266.84387 452.19553 615.67664 701.46716
test/2707.jpg,3 0.99619436 714.7434 508.10254 937.1666 864.23376 3 0.56427187 235.15161 274.96204 488.98053 825.249 5 0.83373475 234.47339 275.8191 487.6433 824.84924
test/2708.jpg,0 0.055180732 217.42896 209.15439 775.13385 747.1793 1 0.24000314 217.42896 209.15439 775.13385 747.1793 7 0.9272876 214.77145 212.78293 778.6261 750.3281
test/2709.jpg,0 0.055689566 88.33475 175.9711 487.4719 864.4784 9 0.95236534 88.324326 175.18991 487.87012 867.30237 9 0.89531565 524.2922 173.63159 946.9626 920.641
test/2710.jpg,2 0.9999893 411.97455 338.651 848.35406 736.11584
test/2711.jpg,0 0.97118145 192.7081 384.35486 844.95435 883.48047 0 0.43906254 351.94934 754.8201 459.14917 807.28156 0 0.114987224 476.65048 620.74304 830.7755 873.12915 7 0.950772 70.12332 862.5256 531.1786 1024.0
test/2712.jpg,0 0.77238894 475.45435 162.7771 756.0488 272.1486 0 0.25797462 470.69824 150.46259 752.8889 219.61917 0 0.24849516 546.66907 154.07402 696.68115 208.58421 0 0.123043984 510.52518 175.2478 699.11035 213.23843 0 0.12054719 181.94931 422.45724 229.17133 459.30276 0 0.08474825 130.75426 183.07887 155.03685 301.20258 0 0.08243073 509.2161 190.6029 708.74744 237.38498 0 0.06072248 567.4425 148.67624 694.37634 178.56857 0 0.05651182 131.12505 205.56018 174.36693 251.5029 1 0.072429284 189.45798 420.6702 225.19824 486.30276 1 0.060174983 181.94931 422.45724 229.17133 459.30276 1 0.05189937 250.67062 692.14343 278.6519 721.5204 5 0.114869006 514.9801 363.96872 573.3114 395.2897 6 0.9947007 468.17807 150.02625 761.5123 332.08582 6 0.8823564 173.13666 315.65875 278.97708 466.20978 6 0.15498225 137.94499 355.763 159.52318 441.27246 6 0.12969466 149.97772 298.11588 382.18695 467.58182 6 0.053187788 181.94931 422.45724 229.17133 459.30276 7 0.9987276 173.16525 350.57224 847.49866 982.3113 7 0.99628997 170.64053 301.53818 511.04843 720.922 7 0.8903961 260.86288 268.3357 443.42966 366.1789 7 0.40265766 513.04193 362.47308 575.57587 396.37415 7 0.1889004 512.4481 346.3894 578.82275 388.59393 7 0.10477545 383.4021 286.21127 433.62457 321.35855 7 0.10158324 475.013 383.2576 833.43024 633.7425 7 0.097855814 510.92252 349.8807 538.60547 382.96768 7 0.0933426 269.47473 316.54263 461.5155 360.04318 7 0.0746929 171.16714 758.77954 804.9429 974.4403 7 0.0695028 263.76987 337.19366 393.72037 381.33972 7 0.05623707 174.33705 530.33875 284.98898 718.72253 7 0.055988185 509.6705 344.59982 550.003 393.19064 7 0.055124335 262.70044 298.14325 386.70477 364.05365
test/2713.jpg,0 0.99973077 383.28366 253.51869 686.8401 400.3272 3 0.25382203 678.5621 668.4772 831.9495 777.6975 9 0.06564981 407.7025 647.4532 667.37195 1008.46014
test/2714.jpg,3 0.06371533 913.41833 340.31784 970.0958 390.12192 5 0.9999684 255.6485 304.46338 747.76697 710.77106
test/2715.jpg,0 0.34286517 156.85898 833.6075 207.7572 860.39325 0 0.07019944 220.85985 590.3369 295.4605 633.89746 0 0.056659915 432.53104 401.25418 690.38855 535.7476 0 0.05311361 174.82257 634.8748 230.92938 665.9267 1 0.99811673 600.7219 147.07733 1021.4745 456.93524 1 0.99698997 0.0 320.98764 646.4916 920.3467 1 0.94871926 426.84442 341.5728 713.0141 566.64606 1 0.89943147 409.89072 342.83585 943.38684 630.13074 1 0.77217007 262.94147 533.9421 367.00818 599.4842 1 0.6798613 220.40594 534.54126 366.55255 633.1892 1 0.539415 688.55164 366.21365 916.4387 476.45792 1 0.5121873 387.4268 409.32318 731.6039 619.71844 1 0.48663428 633.5144 358.82065 929.26746 553.87573 1 0.47361472 221.9515 594.56964 291.8032 634.67975 1 0.35063997 615.407 316.52966 945.8041 464.16278 1 0.29837596 561.90875 362.70523 714.404 535.69604 1 0.2692991 625.71027 370.71912 674.6359 412.3366 1 0.2674088 442.4844 345.47086 651.4684 494.7872 1 0.24904099 606.0375 354.6615 670.229 410.22205 1 0.24774572 260.3587 535.07166 323.7331 585.5803 1 0.22948098 251.34651 551.91785 349.20184 611.06226 1 0.19769664 174.82257 634.8748 230.92938 665.9267 1 0.18597615 299.2826 533.8271 364.623 575.8016 1 0.18220086 741.4927 395.53284 852.8634 459.5146 1 0.15322408 578.52167 357.24924 777.1766 469.7078 1 0.15034862 225.20128 581.32166 323.31412 629.9762 1 0.15001796 778.411 348.46396 934.6376 456.90414 1 0.14702745 614.44745 368.49298 692.7474 424.00946 1 0.14080262 702.3689 463.3911 733.7197 529.3333 1 0.11966085 749.38715 416.1782 818.0927 459.83218 1 0.11864765 598.8125 354.1683 638.1853 379.88943 1 0.11612683 535.52466 288.6967 753.39575 579.52 1 0.102248915 603.174 357.06186 650.5761 395.62613 1 0.101575054 143.23883 531.79047 379.01733 687.0395 1 0.099707 444.20435 421.9296 693.7495 544.85504 1 0.09661379 248.03818 556.88495 304.71298 598.7083 1 0.09583206 385.4016 408.12448 414.75586 545.39905 1 0.09516513 768.42694 374.65155 892.12067 444.16583 1 0.08805657 590.06165 352.3911 700.83765 431.90643 1 0.086485 173.29764 623.68066 255.69696 661.2219 1 0.08605201 176.53708 574.6988 335.66696 660.642 1 0.0855288 672.6568 445.7882 710.6314 534.941 1 0.082190596 715.42334 441.09586 803.1538 476.24277 1 0.08208019 150.66817 592.1271 303.53485 676.5078 1 0.08169988 231.66745 561.0265 296.31845 623.12585 1 0.080540515 288.28143 529.14453 329.01422 583.9054 1 0.075130306 698.095 466.6018 750.9745 515.64386 1 0.0733283 666.47766 438.70117 805.651 537.6675 1 0.07249201 542.7217 319.79324 632.73584 379.89188 1 0.05865018 664.32764 407.4651 715.53394 548.05505 1 0.056650586 420.5711 408.03088 616.69867 525.0241 1 0.056044564 679.3843 475.54227 719.7279 552.2554 1 0.055601574 832.40326 349.35883 937.58527 400.99902 1 0.05429361 156.85898 833.6075 207.7572 860.39325 1 0.05369909 691.1116 404.34247 877.7582 580.1916 1 0.052083053 698.25684 447.35275 788.1791 485.27902 1 0.05028848 607.40826 207.54332 737.2985 321.6601 1 0.050180927 514.0999 338.26825 587.3261 377.39807 7 0.09765229 221.9515 594.56964 291.8032 634.67975 7 0.05749595 217.37517 545.9724 357.6809 636.6394
test/2716.jpg,3 0.99923253 369.96405 289.0006 565.8431 448.9629
test/2717.jpg,0 0.86354524 579.52716 443.00122 681.94086 562.2239 0 0.19388403 386.91022 239.28865 695.83575 628.1724 0 0.17415288 503.60498 445.8856 684.6826 614.05743 1 0.22167078 387.73492 237.59637 696.49335 629.0201 2 0.92507815 386.68463 239.44247 695.19 627.7208
test/2718.jpg,0 0.106638305 191.76614 579.6996 836.88525 880.34216 1 0.99438184 204.66946 560.54736 806.3308 774.52014 1 0.17174529 185.05893 582.52893 998.3551 922.7739
test/2719.jpg,0 0.88638204 2.8843613 409.24176 198.44919 703.67145 1 0.14506803 2.418518 408.83118 197.52391 704.36743 3 0.9999312 296.9222 289.01947 744.10876 714.54364 7 0.06373295 1.7455673 409.22754 197.0792 703.35156
test/2720.jpg,0 0.63016 522.1511 521.04297 771.0442 645.5596 0 0.34035456 402.53912 524.9311 597.84076 704.06866 0 0.31653836 643.4218 808.2025 736.1463 845.1019 0 0.19727367 499.40198 858.25885 537.4667 891.3869 0 0.059785165 386.32532 907.84204 421.74963 934.71594 1 0.8039256 402.4729 525.16626 595.27954 703.9009 1 0.62796336 419.91528 518.2051 772.40234 652.2113 2 0.05844235 602.7365 403.19742 668.53143 461.18137 5 0.6038737 603.31616 402.2954 669.62427 462.8368 5 0.40524668 590.6836 392.73816 675.14636 511.35144 5 0.20058624 627.79047 411.4464 668.70355 458.96106 5 0.1917061 623.69165 359.39322 685.4176 408.2518 5 0.15815012 587.98175 471.20285 642.0433 521.3151 5 0.15770842 600.2323 352.24384 686.55566 490.03595 5 0.15091506 566.47754 351.17297 719.6428 531.80835 5 0.12235519 593.3191 414.81448 642.8519 468.43375 5 0.056967024 584.436 423.09067 621.09735 474.5964 5 0.05675154 628.6577 378.57916 677.2223 409.7611 5 0.056257214 628.96783 393.3399 702.5688 513.9388 7 0.9985923 368.7743 348.6551 727.7428 564.50073 7 0.21937156 401.35803 516.49066 756.1332 701.1475 7 0.14544098 559.6598 350.85132 721.52576 531.92865 7 0.11188785 566.463 472.5775 644.09985 529.9225 7 0.06986994 616.2038 401.68353 669.88043 460.91113
test/2721.jpg,2 0.9993887 184.54727 258.81067 789.9226 875.96924
test/2722.jpg,7 0.99769896 375.579 372.2503 690.23315 667.4019
test/2723.jpg,0 0.9965025 515.5758 670.6986 769.63184 811.0596 0 0.22378273 844.4072 554.23267 904.20386 613.5642 0 0.12949246 377.12296 522.96216 432.0128 590.5748 1 0.9987256 101.00745 318.66943 605.99554 652.35077
